"register_id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_town","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y","estimated_dates","start_date","end_date"
"﻿75990089052","Centre Educatiu Monlau",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:00.125836+02:00",,,216509,"C Monlau",2,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,140533,20001,"Telèfons","Tel.",933408204,"True","Edifici Monlau",56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"432365.0505849587","4586031.612751043","41.422997529070116","2.1906007422317457",,,
"﻿75990089052","Centre Educatiu Monlau",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:00.125836+02:00",,,216509,"C Monlau",2,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,140533,20001,"Telèfons","Tel.",933408204,"True","Edifici Monlau",56732069,"Educació secundària","Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària",651,65103003001001,"432365.0505849587","4586031.612751043","41.422997529070116","2.1906007422317457",,,
"﻿75990089052","Centre Educatiu Monlau",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:00.125836+02:00",,,216509,"C Monlau",2,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,140533,20001,"Telèfons","Tel.",933408204,"True","Edifici Monlau",56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"432365.0505849587","4586031.612751043","41.422997529070116","2.1906007422317457",,,
"﻿97275093600","Centre Educatiu Stucom Pelai",,,"1997-10-02T00:00:00+02:00","2022-02-14T13:10:36.361685+01:00",,,250904,"C Pelai",8,,1,"el Raval",1,"Ciutat Vella",8001,"BARCELONA","True",,198588,20001,"Telèfons","Tel.",933015696,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"430210.9323509744","4581921.9513924215","41.38579903052059","2.165298464715733",,,
"﻿97275093600","Centre Educatiu Stucom Pelai",,,"1997-10-02T00:00:00+02:00","2022-02-14T13:10:36.361685+01:00",,,250904,"C Pelai",8,,1,"el Raval",1,"Ciutat Vella",8001,"BARCELONA","True",,198588,20001,"Telèfons","Tel.",933015696,"True",,56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"430210.9323509744","4581921.9513924215","41.38579903052059","2.165298464715733",,,
"﻿75990112867","Cisi Institut",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:42:44.161581+02:00",,,296202,"Gran de Sant Andreu",61,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,142448,20001,"Telèfons","Tel.",933453191,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432319.08688885265","4586739.831840105","41.42937235266256","2.1899714608369134",,,
"﻿75990121621","Escola d'Informàtica i Oficis SL",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:17:28.775937+02:00",,,18505,"C Aragó",383,,7,"la Dreta de l'Eixample",2,"Eixample",8013,"BARCELONA","True",,143977,20001,"Telèfons","Tel.",933171626,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430913.5752233743","4583369.682412147","41.39889893713934","2.1735363318802126",,,
"﻿75990599606","Bcn Languages Eixample *Rbla Catalunya",,,"1999-07-03T00:00:00+02:00","2023-10-03T10:15:54.796875+02:00",,,74506,"Rbla Catalunya",22,,7,"la Dreta de l'Eixample",2,"Eixample",8007,"BARCELONA","True",,155950,20001,"Telèfons","Tel.",933177119,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430310.74730441463","4582290.15782007","41.38912399959915","2.1664498075695624",,,
"﻿362103839","Centre d'Autoformació Freire",92168165158,"Centre de Formació de Persones Adultes Freire","2000-12-27T00:00:00+01:00","2022-09-17T02:20:57.611428+02:00",,,701346,"C Antoni Gilabert i Bonet",55,,51,"Verdun",8,"Nou Barris",8042,"BARCELONA","True",,130413,20001,"Telèfons","Tel.",933534419,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"431164.30275025376","4588441.083034298","41.44459674193996","2.1759581720892",,,
"﻿75990212086","Escola Today School *València",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:45.841289+02:00",,,350308,"C València",610,,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",8026,"BARCELONA","True",,147147,20001,"Telèfons","Tel.",932444014,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431966.05775860447","4584547.673137206","41.40959847927924","2.1859932829940654",,,
"﻿75990051145","Centre d'Estudis Language",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:19:18.334252+02:00",,,110304,"Enric Granados",149,,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8008,"BARCELONA","True",,137636,20001,"Telèfons","Tel.",932008741,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429231.38066945184","4582890.323740375","41.39443523748366","2.1534707648656806",,,
"﻿1130165632","Centre de disseny artístic i industrial de Catalunya",75990562879,"Federació Espanyola d'Empreses de Multimèdia","2001-05-10T00:00:00+02:00","2023-10-03T10:46:02.361269+02:00",,,30602,"Badal",98,,16,"la Bordeta",3,"Sants-Montjuïc",8014,"BARCELONA","True",,132124,20001,"Telèfons","Tel.",933323262,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"427476.83128813654","4580255.395084074","41.37054716667234","2.1328006089685294",,,
"﻿99400666203","Acadèmia d'Anglès Play and Learn *Gran Via",,,"2021-03-20T19:51:47.676535+01:00","2021-04-14T15:33:47.138398+02:00",,,169409,"Gran Via de les Corts Catalanes",1040,1040,71,"Provençals del Poblenou",10,"Sant Martí",8020,"Barcelona","True",,402448,20001,"Telèfons","Tel.",934638194,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427374.1734770855","4584005.569468655","41.40431420737963","2.1311236223227494",,,
"﻿75990169953","Centre d'Estudis Politècnics",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:16.919375+02:00",,,232902,"Pl Urquinaona",10,,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8010,"BARCELONA","True",,145690,20001,"Telèfons","Tel.",933020224,"True","Centre pl Urquinaona",56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"430882.00176208024","4582240.58942099","41.38872684298498","2.1732875284797575",,,
"﻿75990169953","Centre d'Estudis Politècnics",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:16.919375+02:00",,,232902,"Pl Urquinaona",10,,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8010,"BARCELONA","True",,145690,20001,"Telèfons","Tel.",933020224,"True","Centre pl Urquinaona",56732069,"Educació secundària","Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària",651,65103003001001,"430882.00176208024","4582240.58942099","41.38872684298498","2.1732875284797575",,,
"﻿75990169953","Centre d'Estudis Politècnics",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:16.919375+02:00",,,232902,"Pl Urquinaona",10,,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8010,"BARCELONA","True",,145690,20001,"Telèfons","Tel.",933020224,"True","Centre pl Urquinaona",56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"430882.00176208024","4582240.58942099","41.38872684298498","2.1732875284797575",,,
"﻿99400688841","What’s Up! Barcelona *Berlín",,,"2022-03-29T13:26:16.123433+02:00","2023-03-27T08:50:48.241950+02:00",,,40300,"Carrer de Berlín",16,16,18,"Sants",3,"Sants-Montjuïc",8014,"Barcelona","True",,447528,20001,"Telèfons","Tel.","93 199 20 12","False",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,427903588,4581578304,"41.3825004522726","2.1377456645795587",,,
"﻿75990555843","Britannia School",,,"1999-04-10T00:00:00+02:00","2023-10-03T10:38:33.828553+02:00",,,143507,"Av Pau Casals",9,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,"BARCELONA","True",,155933,20001,"Telèfons","Tel.",932000100,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428331.31943861704","4582785.306575322","41.39340968178758","2.1427178731110663",,,
"﻿75990364579","Acadèmia Netmind *Bruc",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:15:51.513005+02:00",,,49509,"C Bruc",29,,7,"la Dreta de l'Eixample",2,"Eixample",8010,"BARCELONA","True",,151846,20001,"Telèfons","Tel.",933041720,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430909.8424361052","4582510.214795901","41.39115766650774","2.173589740189036",,,
"﻿75990014077","Centre de Formació d'Adults CETUC",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:45:42.981354+02:00",,,11200,"C Almogàvers",68,,66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8018,"BARCELONA","True",,134988,20001,"Telèfons","Tel.",933009879,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"432074.5880301257","4582933.904898291","41.39507293209267","2.1874727721896017",,,
"﻿75990539753","Escola Oxford House",,,"1998-09-26T00:00:00+02:00","2023-10-03T10:15:10.774855+02:00",,,100800,"C Diputació",279,,7,"la Dreta de l'Eixample",2,"Eixample",8007,"BARCELONA","True",,154907,20001,"Telèfons","Tel.",931740062,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430451.79288243776","4582537.065440023","41.39136002414751","2.1681083268995223",,,
"﻿99400666054","Acadèmia d'Anglès BeKith",,,"2021-03-19T09:35:30.120435+01:00","2022-09-17T11:26:11.051183+02:00",,,20405,"Carrer de l'Arc de Sant Cristòfol",11,23,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,"Barcelona","True",,401422,20001,"Telèfons","Tel.","934 817 475​","False",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431350.60688066005","4582115.02238328","41.387636028001225","2.1789061364446507",,,
"﻿99400652032","Welcome Language School",,,"2020-04-14T12:49:14+02:00","2022-09-17T11:13:15.404698+02:00",,,70403,"C Casals i Cuberó",220,,51,"Verdun",8,"Nou Barris",8042,"BARCELONA","True",,233860,20001,"Telèfons","Tel.",933536457,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431136.97308666876","4588092.487423902","41.44145473355173","2.1756707746534674",,,
"﻿75990063946","Escola Berlitz *Avinguda Diagonal",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:18:16.796208+02:00",,,144601,"Av Diagonal",382,,7,"la Dreta de l'Eixample",2,"Eixample",8037,"BARCELONA","True",,139152,20001,"Telèfons","Tel.",932150100,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430512.81211205054","4583395.853074766","41.39910011418824","2.1687395819177056",,,
"﻿99400688500","What’s Up! Barcelona * Rambla de Catalunya",,,"2022-03-25T14:19:31.611782+01:00","2023-03-27T08:51:00.648387+02:00",,,74506,"Rambla de Catalunya",53,55,7,"la Dreta de l'Eixample",2,"Eixample",8007,"Barcelona","True",,446972,20001,"Telèfons","Tel.","93 595 14 14","False",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430092.83",4582456434,"41.39060268381726","2.163824383788519",,,
"﻿1124101755","L'Aula Sants Formació",,,"2001-05-04T00:00:00+02:00","2022-09-17T02:22:57.627290+02:00",,,369601,"Riego",5,,18,"Sants",3,"Sants-Montjuïc",8014,"BARCELONA","True",,131767,20001,"Telèfons","Tel.",934324183,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427942.95763160754","4580829.964574505","41.37576396803951","2.1383054381569684",,,
"﻿1124101755","L'Aula Sants Formació",,,"2001-05-04T00:00:00+02:00","2022-09-17T02:22:57.627290+02:00",,,369601,"Riego",5,,18,"Sants",3,"Sants-Montjuïc",8014,"BARCELONA","True",,131767,20001,"Telèfons","Tel.",934324183,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"427942.95763160754","4580829.964574505","41.37576396803951","2.1383054381569684",,,
"﻿99400684217","Escola Espai",,,"2022-01-19T12:54:55.637488+01:00","2022-01-20T08:15:57.654785+01:00",,,110803,"Carrer d'Entença",178,182,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,"Barcelona","True",,439422,20001,"Telèfons","Tel.","93 163 53 53","False",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"428487.0615164","4581769.092842611","41.38427089148227","2.1447005895933424",,,
"﻿242175141","Idiomes Tarradellas",,,"2000-08-29T00:00:00+02:00","2023-01-20T14:16:14.015238+01:00",,,162002,"Av Josep Tarradellas",96,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,"BARCELONA","True",,130791,20001,"Telèfons","Tel.",934053982,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428395.3829241639","4582277.1565467175","41.38883867559899","2.143544175417106",,,
"﻿1124102211","La Acadèmia de les Corts",,,"2001-05-04T00:00:00+02:00","2022-09-17T02:22:54.818099+02:00",,,231502,"Numància",98,,19,"les Corts",4,"Les Corts",8029,"BARCELONA","True",,131680,20001,"Telèfons","Tel.",933213659,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427848.8663052767","4581955.006574016","41.38588836081382","2.137046420390808",,,
"﻿1124102211","La Acadèmia de les Corts",,,"2001-05-04T00:00:00+02:00","2022-09-17T02:22:54.818099+02:00",,,231502,"Numància",98,,19,"les Corts",4,"Les Corts",8029,"BARCELONA","True",,131680,20001,"Telèfons","Tel.",933213659,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"427848.8663052767","4581955.006574016","41.38588836081382","2.137046420390808",,,
"﻿75990085586","Deutschstunde-Centro Aleman",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:11.927579+02:00",,,206403,"Gran de Gràcia",10,,31,"la Vila de Gràcia",6,"Gràcia",8012,"BARCELONA","True",,140625,20001,"Telèfons","Tel.",932376322,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429576.3402293872","4583309.57372263","41.39824155348026","2.1575479583684625",,,
"﻿75990040320","Escola Big Ben Idiomes",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:45:29.010770+02:00",,,84907,"Pl Comas",15,,19,"les Corts",4,"Les Corts",8028,"BARCELONA","True",,137715,20001,"Telèfons","Tel.",933218573,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427277.888861628","4581927.091724085","41.385585529549886","2.1302214269686806",,,
"﻿75990090749","Escola London Language Centre",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:17:46.183697+02:00",,,223606,"C Muntaner",184,,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,"BARCELONA","True",,140562,20001,"Telèfons","Tel.",934100077,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429106.13793154206","4582676.8307969505","41.392501354057636","2.1519977690664587",,,
"﻿75990212054","Centre de Formació 19@",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:46.008236+02:00",,,128503,"Folgueroles",8,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,147233,20001,"Telèfons","Tel.",934182030,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"427729.5239256536","4584468.181033629","41.40851277562447","2.135319235050139",,,
"﻿75990212054","Centre de Formació 19@",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:46.008236+02:00",,,128503,"Folgueroles",8,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,147233,20001,"Telèfons","Tel.",934182030,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427729.5239256536","4584468.181033629","41.40851277562447","2.135319235050139",,,
"﻿75990212054","Centre de Formació 19@",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:46.008236+02:00",,,128503,"Folgueroles",8,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,147233,20001,"Telèfons","Tel.",934182030,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"427729.5239256536","4584468.181033629","41.40851277562447","2.135319235050139",,,
"﻿75990116215","Escola d'Ensenyaments Especialitzats",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:26.005377+02:00",,,177101,"Via Laietana",71,,2,"el Barri Gòtic",1,"Ciutat Vella",8003,"BARCELONA","True",,144104,20001,"Telèfons","Tel.",933011065,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430845.82212339976","4582193.624871857","41.38830073823368","2.172860192690487",,,
"﻿75990116215","Escola d'Ensenyaments Especialitzats",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:26.005377+02:00",,,177101,"Via Laietana",71,,2,"el Barri Gòtic",1,"Ciutat Vella",8003,"BARCELONA","True",,144104,20001,"Telèfons","Tel.",933011065,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430845.82212339976","4582193.624871857","41.38830073823368","2.172860192690487",,,
"﻿75990020151","Institució Cultural del C.I.C.",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:45:24.915827+02:00",,,28000,"Via Augusta",205,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,"BARCELONA","True",,134880,20001,"Telèfons","Tel.",932001133,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428016.49039571686","4583264.479834049","41.397697285981785","2.1388954166038783",,,
"﻿75990020151","Institució Cultural del C.I.C.",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:45:24.915827+02:00",,,28000,"Via Augusta",205,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,"BARCELONA","True",,134880,20001,"Telèfons","Tel.",932001133,"True",,56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"428016.49039571686","4583264.479834049","41.397697285981785","2.1388954166038783",,,
"﻿75990022141","Centre Estudis Adams *Bailén",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:19:07.658262+02:00",,,31300,"C Bailèn",126,,7,"la Dreta de l'Eixample",2,"Eixample",8009,"BARCELONA","True",,136637,20001,"Telèfons","Tel.",934766600,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430549.93377275416","4583292.160093838","41.398169393440924","2.1691955099313383",,,
"﻿75990062008","Centre Bit Formació Informàtica *Avinguda Diagonal",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:50.033426+02:00",,,144601,"Av Diagonal",618,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,"BARCELONA","True",,139130,20001,"Telèfons","Tel.",932092966,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"428183.50090164633","4582661.208754659","41.39227879510722","2.1409646122875134",,,
"﻿172133951","Escola d'Adults ACIDH",75990282616,"Associació Catalana per la Integració i el Desenvolupament Humà","2000-06-20T00:00:00+02:00","2022-09-17T02:17:50.365115+02:00",,,326201,"C Siracusa",53,,31,"la Vila de Gràcia",6,"Gràcia",8012,"BARCELONA","True",,130541,20001,"Telèfons","Tel.",932859977,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"429873.0982577428","4583732.399660181","41.40207573147157","2.161048620795802",,,
"﻿75990065766","Escola d'Idiomes Wellington House",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:44.003783+02:00",,,322608,"Carrer de la Selva de Mar",239,241,72,"Sant Martí de Provençals",10,"Sant Martí",8020,"Barcelona","True",,139818,20001,"Telèfons","Tel.","93 313 2193","True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432943.99794659","4585404.917484","41.4174016068176","2.1975979354921487",,,
"﻿99400243406","Escola Kids & Us *Poblenou",,,"2010-03-17T15:51:02+01:00","2022-09-17T07:22:41.427245+02:00",,,183603,"C Llacuna",104,,68,"el Poblenou",10,"Sant Martí",8018,"BARCELONA","True",,222461,20001,"Telèfons","Tel.",933007714,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432850.09631912765","4583808.86751857","41.40301860956107","2.196651519154208",,,
"﻿75990263501","Escola International House Barcelona",,,"1996-11-25T00:00:00+01:00","2023-10-03T10:03:10.016835+02:00",,,342900,"C Trafalgar",14,,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8010,"BARCELONA","True",,148326,20001,"Telèfons","Tel.",932684511,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431067.1189594194","4582256.776300838","41.38888851879421","2.175499631828166",,,
"﻿75990263523","Escola Accent Idiomes *Gran Sant Andreu",,,"1996-11-25T00:00:00+01:00","2023-10-03T10:40:07.177889+02:00",,,237203,"C Otger",17,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,148329,20001,"Telèfons","Tel.","93 346 67 37","True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432365.0143176557","4587364.134766566","41.43499910538759","2.190451224821487",,,
"﻿75990226739","Centro de Asesoramiento y Formación de Empresa",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:16:41.472818+02:00",,,100800,"Diputació",174,,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,"BARCELONA","True",,146617,20001,"Telèfons","Tel.",934541407,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"429691.5934331257","4581760.7218582155","41.38430166830035","2.15910633990611",,,
"﻿75990065241","Escola d'Idiomes abcCollege",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:45.066497+02:00",,,152508,"C Guillem Tell",27,,27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",8006,"BARCELONA","True",,139801,20001,"Telèfons","Tel.",934155757,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428846.1882230354","4583787.640906917","41.402483041851724","2.1487581541235405",,,
"﻿75990117305","Escola Today School *Sants",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:42:33.060587+02:00",,,312400,"Sants",131,,18,"Sants",3,"Sants-Montjuïc",8028,"BARCELONA","True",,144294,20001,"Telèfons","Tel.",934905636,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427587.35909805156","4580790.133887332","41.37537330889646","2.134058234005273",,,
"﻿99400170751","Escola Lenvi",,,"2006-10-27T10:25:01+02:00","2022-09-17T06:38:43.087433+02:00",,,14107,"C Amílcar",61,,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8031,"BARCELONA","True",,216176,20001,"Telèfons","Tel.",933581600,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430835.2263125555","4586640.843504619","41.42835439929884","2.1722251905210266",,,
"﻿99400162504","Estudio Hispánico",,,"2006-06-22T10:55:03+02:00","2022-09-17T06:36:58.209677+02:00",,,74506,"Rbla Catalunya",121,,7,"la Dreta de l'Eixample",2,"Eixample",8008,"BARCELONA","True",,216274,20001,"Telèfons","Tel.",932386658,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429638.23971154884","4582909.615637074","41.39464469260997","2.1583348372052726",,,
"﻿75990171086","BP Systems Centre de Formació de Noves Tecnologies",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:17:49.399465+02:00",,,247659,"C Pau Claris",87,,7,"la Dreta de l'Eixample",2,"Eixample",8010,"BARCELONA","True",,145803,20001,"Telèfons","Tel.",933171343,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430652.2289647184","4582389.827917773","41.390051209871494","2.170522432694373",,,
"﻿1047164651","Tecniber-5",,,"2001-02-16T00:00:00+01:00","2022-09-17T02:21:50.556772+02:00",,,238400,"Padilla",395,,33,"el Baix Guinardó",7,"Horta-Guinardó",8025,"BARCELONA","True",,132420,20001,"Telèfons","Tel.",934562887,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430484.27008961374","4584847.24391504","41.41216981869672","2.1682314733291035",,,
"﻿1047164651","Tecniber-5",,,"2001-02-16T00:00:00+01:00","2022-09-17T02:21:50.556772+02:00",,,238400,"Padilla",395,,33,"el Baix Guinardó",7,"Horta-Guinardó",8025,"BARCELONA","True",,132420,20001,"Telèfons","Tel.",934562887,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"430484.27008961374","4584847.24391504","41.41216981869672","2.1682314733291035",,,
"﻿75990040322","Vipe Escola d'Informàtica",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:45:28.895974+02:00",,,84907,"Plaça de Comas",13,14,19,"les Corts",4,"Les Corts",8028,"Barcelona","True",,137716,20006,"Telèfons","Informació",934304823,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"427281.30283007375","4581919.539798512","41.385517821033","2.130263160982958",,,
"﻿75990083682","Escola Ingles Sun",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:14.561281+02:00",,,197302,"Marina",114,,66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8018,"BARCELONA","True",,141282,20001,"Telèfons","Tel.",933008764,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432064.35713362286","4582913.729093061","41.39489035022539","2.1873526649247097",,,
